order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-05212,2024-10-31,2024,Q4,10,October,North America,United States,Clothing,Shirts,Corporate,6,71.63,429.78,251.09,178.69,41.58
ORD-05213,2023-09-19,2023,Q3,9,September,North America,Canada,Office Supplies,Organizers,Corporate,12,23.23,278.76,141.48,137.28,49.25
ORD-05214,2023-11-09,2023,Q4,11,November,North America,United States,Clothing,Jackets,Home Office,6,222.93,1337.58,815.61,521.97,39.02
ORD-05215,2024-06-06,2024,Q2,6,June,Latin America,Chile,Office Supplies,Organizers,Consumer,3,11.88,35.64,16.79,18.85,52.89
ORD-05216,2022-12-17,2022,Q4,12,December,Europe,Spain,Furniture,Shelving,Corporate,1,315.5,315.5,188.61,126.89,40.22
ORD-05217,2024-10-16,2024,Q4,10,October,Europe,Spain,Clothing,Jackets,Consumer,1,227.68,227.68,137.34,90.34,39.68
ORD-05218,2022-10-03,2022,Q4,10,October,Asia Pacific,Japan,Furniture,Shelving,Consumer,8,141.12,1128.96,766.1,362.86,32.14
ORD-05219,2023-12-29,2023,Q4,12,December,Latin America,Argentina,Electronics,Audio,Corporate,8,406.15,3249.2,1837.76,1411.44,43.44
ORD-05220,2024-03-04,2024,Q1,3,March,Europe,Germany,Electronics,Accessories,Corporate,19,66.81,1269.39,695.14,574.25,45.24
ORD-05221,2022-08-28,2022,Q3,8,August,Europe,Spain,Clothing,Shirts,Small Business,19,62.33,1184.27,572.13,612.14,51.69
ORD-05222,2022-06-29,2022,Q2,6,June,North America,Mexico,Office Supplies,Paper,Corporate,20,6.21,124.2,77.05,47.15,37.96
ORD-05223,2024-09-04,2024,Q3,9,September,Latin America,Chile,Furniture,Cabinets,Consumer,17,492.19,8367.23,5994.25,2372.98,28.36
ORD-05224,2023-02-28,2023,Q1,2,February,Europe,Italy,Office Supplies,Paper,Small Business,13,36.6,475.8,305.86,169.94,35.72
ORD-05225,2024-10-07,2024,Q4,10,October,Latin America,Brazil,Office Supplies,Notebooks,Consumer,17,27.6,469.2,302.44,166.76,35.54
ORD-05226,2023-11-27,2023,Q4,11,November,North America,Mexico,Electronics,Audio,Corporate,2,237.24,474.48,302.04,172.44,36.34
ORD-05227,2024-01-09,2024,Q1,1,January,North America,Mexico,Electronics,Tablets,Home Office,14,856.88,11996.32,6519.87,5476.45,45.65
ORD-05228,2022-06-09,2022,Q2,6,June,Asia Pacific,Japan,Furniture,Shelving,Corporate,14,101.07,1414.98,657.19,757.79,53.55
ORD-05229,2022-01-27,2022,Q1,1,January,Europe,Italy,Electronics,Accessories,Small Business,3,50.69,152.07,103.21,48.86,32.13
ORD-05230,2024-10-30,2024,Q4,10,October,North America,Mexico,Office Supplies,Organizers,Corporate,14,34.67,485.38,256.79,228.59,47.1
ORD-05231,2022-01-30,2022,Q1,1,January,Europe,France,Electronics,Accessories,Small Business,9,49.44,444.96,327.8,117.16,26.33
ORD-05232,2022-07-11,2022,Q3,7,July,North America,Canada,Clothing,Jackets,Home Office,12,67.92,815.04,536.24,278.8,34.21
ORD-05233,2022-03-25,2022,Q1,3,March,Asia Pacific,Australia,Clothing,Shoes,Corporate,4,133.1,532.4,310.78,221.62,41.63
ORD-05234,2022-09-28,2022,Q3,9,September,Europe,Italy,Office Supplies,Paper,Corporate,18,22.71,408.78,295.2,113.58,27.79
ORD-05235,2022-05-01,2022,Q2,5,May,Europe,Spain,Clothing,Shoes,Small Business,15,262.58,3938.7,2815.17,1123.53,28.53
ORD-05236,2024-08-24,2024,Q3,8,August,Asia Pacific,Australia,Office Supplies,Paper,Home Office,8,16.64,133.12,87.81,45.31,34.04
ORD-05237,2024-10-08,2024,Q4,10,October,Asia Pacific,Australia,Furniture,Cabinets,Consumer,17,273.26,4645.42,2169.49,2475.93,53.3
ORD-05238,2022-04-02,2022,Q2,4,April,North America,United States,Clothing,Accessories,Consumer,1,18.1,18.1,9.5,8.6,47.51
ORD-05239,2022-10-21,2022,Q4,10,October,North America,Mexico,Furniture,Desks,Home Office,4,1003.38,4013.52,2293.74,1719.78,42.85
ORD-05240,2022-02-20,2022,Q1,2,February,Latin America,Colombia,Clothing,Accessories,Home Office,4,72.06,288.24,164.17,124.07,43.04
ORD-05241,2022-02-07,2022,Q1,2,February,Latin America,Chile,Office Supplies,Notebooks,Home Office,20,6.68,133.6,69.07,64.53,48.3
ORD-05242,2023-08-15,2023,Q3,8,August,Latin America,Brazil,Clothing,Pants,Corporate,6,148.22,889.32,584.23,305.09,34.31
ORD-05243,2024-06-28,2024,Q2,6,June,Europe,Spain,Electronics,Laptops,Home Office,9,2126.89,19142.01,13159.8,5982.21,31.25
ORD-05244,2022-03-19,2022,Q1,3,March,Europe,Spain,Electronics,Smartphones,Home Office,14,684.56,9583.84,5264.67,4319.17,45.07
ORD-05245,2022-10-19,2022,Q4,10,October,North America,Mexico,Office Supplies,Binders,Small Business,9,22.47,202.23,128.91,73.32,36.26
ORD-05246,2023-03-21,2023,Q1,3,March,Europe,Italy,Clothing,Shoes,Home Office,7,269.21,1884.47,1392.66,491.81,26.1
ORD-05247,2024-12-26,2024,Q4,12,December,North America,United States,Furniture,Lighting,Home Office,18,149.04,2682.72,1275.04,1407.68,52.47
ORD-05248,2023-09-15,2023,Q3,9,September,Asia Pacific,China,Furniture,Desks,Small Business,8,546.63,4373.04,2812.88,1560.16,35.68
ORD-05249,2022-03-17,2022,Q1,3,March,North America,Mexico,Office Supplies,Binders,Home Office,8,20.56,164.48,97.1,67.38,40.97
ORD-05250,2023-09-19,2023,Q3,9,September,Latin America,Chile,Furniture,Chairs,Corporate,9,225.81,2032.29,1263.53,768.76,37.83
ORD-05251,2022-01-27,2022,Q1,1,January,Europe,United Kingdom,Furniture,Cabinets,Home Office,6,792.86,4757.16,2562.31,2194.85,46.14
ORD-05252,2022-06-10,2022,Q2,6,June,Asia Pacific,Japan,Furniture,Chairs,Small Business,16,382.27,6116.32,2760.65,3355.67,54.86
ORD-05253,2024-12-07,2024,Q4,12,December,Latin America,Brazil,Electronics,Laptops,Small Business,14,2285.3,31994.2,19250.99,12743.21,39.83
ORD-05254,2024-07-01,2024,Q3,7,July,Europe,United Kingdom,Furniture,Shelving,Small Business,12,256.76,3081.12,2084.8,996.32,32.34
ORD-05255,2023-03-24,2023,Q1,3,March,Asia Pacific,China,Electronics,Tablets,Home Office,11,310.66,3417.26,1776.18,1641.08,48.02
ORD-05256,2024-03-28,2024,Q1,3,March,Europe,Italy,Furniture,Shelving,Small Business,13,272.86,3547.18,1620.35,1926.83,54.32
ORD-05257,2022-09-03,2022,Q3,9,September,Asia Pacific,China,Clothing,Shirts,Corporate,20,91.11,1822.2,1253.85,568.35,31.19
ORD-05258,2023-04-07,2023,Q2,4,April,Europe,Italy,Furniture,Chairs,Home Office,7,115.51,808.57,367.9,440.67,54.5
ORD-05259,2022-08-02,2022,Q3,8,August,North America,Canada,Clothing,Accessories,Small Business,1,15.3,15.3,7.17,8.13,53.14
ORD-05260,2023-04-08,2023,Q2,4,April,Europe,United Kingdom,Office Supplies,Paper,Corporate,20,28.75,575.0,362.75,212.25,36.91
ORD-05261,2023-05-31,2023,Q2,5,May,Asia Pacific,China,Electronics,Audio,Corporate,7,400.43,2803.01,1732.32,1070.69,38.2
ORD-05262,2022-08-10,2022,Q3,8,August,Asia Pacific,India,Office Supplies,Pens,Home Office,1,16.45,16.45,11.92,4.53,27.54
ORD-05263,2023-04-01,2023,Q2,4,April,Europe,Germany,Furniture,Lighting,Home Office,2,205.6,411.2,284.04,127.16,30.92
ORD-05264,2024-06-26,2024,Q2,6,June,Latin America,Chile,Clothing,Shoes,Home Office,1,58.64,58.64,32.03,26.61,45.38
ORD-05265,2023-10-15,2023,Q4,10,October,Latin America,Chile,Electronics,Smartphones,Small Business,15,567.18,8507.7,6374.23,2133.47,25.08
ORD-05266,2022-05-20,2022,Q2,5,May,Asia Pacific,Australia,Office Supplies,Binders,Home Office,3,24.9,74.7,50.75,23.95,32.06
ORD-05267,2022-07-10,2022,Q3,7,July,Latin America,Argentina,Furniture,Lighting,Home Office,14,142.25,1991.5,934.64,1056.86,53.07
ORD-05268,2023-07-18,2023,Q3,7,July,Europe,United Kingdom,Furniture,Cabinets,Home Office,18,439.42,7909.56,4611.94,3297.62,41.69
ORD-05269,2022-11-28,2022,Q4,11,November,Latin America,Colombia,Clothing,Jackets,Corporate,2,319.24,638.48,300.4,338.08,52.95
ORD-05270,2024-03-11,2024,Q1,3,March,North America,United States,Clothing,Shoes,Consumer,20,144.46,2889.2,1322.37,1566.83,54.23
ORD-05271,2022-05-04,2022,Q2,5,May,North America,Mexico,Furniture,Shelving,Small Business,17,332.82,5657.94,4082.08,1575.86,27.85
ORD-05272,2023-11-07,2023,Q4,11,November,Latin America,Argentina,Clothing,Accessories,Corporate,18,43.17,777.06,461.23,315.83,40.64
ORD-05273,2023-11-04,2023,Q4,11,November,Asia Pacific,Japan,Furniture,Desks,Home Office,16,950.0,15200.0,8131.03,7068.97,46.51
ORD-05274,2022-08-23,2022,Q3,8,August,Europe,Spain,Office Supplies,Paper,Corporate,18,34.14,614.52,306.65,307.87,50.1
ORD-05275,2023-12-31,2023,Q4,12,December,Latin America,Colombia,Furniture,Lighting,Corporate,13,159.24,2070.12,1172.82,897.3,43.35
ORD-05276,2024-07-19,2024,Q3,7,July,Asia Pacific,China,Office Supplies,Notebooks,Consumer,8,32.27,258.16,161.41,96.75,37.48
ORD-05277,2024-11-10,2024,Q4,11,November,Europe,Italy,Clothing,Shoes,Home Office,11,109.22,1201.42,777.33,424.09,35.3
ORD-05278,2022-12-14,2022,Q4,12,December,Europe,Germany,Office Supplies,Binders,Consumer,11,10.14,111.54,58.89,52.65,47.2
ORD-05279,2024-03-25,2024,Q1,3,March,Asia Pacific,South Korea,Furniture,Lighting,Consumer,3,285.11,855.33,571.85,283.48,33.14
ORD-05280,2024-08-17,2024,Q3,8,August,Latin America,Argentina,Clothing,Shirts,Home Office,8,71.14,569.12,312.65,256.47,45.06
ORD-05281,2022-10-28,2022,Q4,10,October,Latin America,Brazil,Office Supplies,Organizers,Corporate,9,42.57,383.13,246.96,136.17,35.54
ORD-05282,2023-06-30,2023,Q2,6,June,Europe,Germany,Furniture,Lighting,Small Business,8,178.26,1426.08,774.67,651.41,45.68
ORD-05283,2022-12-28,2022,Q4,12,December,Asia Pacific,Japan,Furniture,Lighting,Home Office,18,236.46,4256.28,2300.36,1955.92,45.95
ORD-05284,2024-05-18,2024,Q2,5,May,Latin America,Brazil,Clothing,Jackets,Corporate,9,378.95,3410.55,1712.88,1697.67,49.78
ORD-05285,2022-12-06,2022,Q4,12,December,Asia Pacific,India,Clothing,Shirts,Consumer,12,64.54,774.48,454.49,319.99,41.32
ORD-05286,2024-09-10,2024,Q3,9,September,North America,Canada,Clothing,Shirts,Small Business,6,26.5,159.0,94.87,64.13,40.33
ORD-05287,2024-02-14,2024,Q1,2,February,Latin America,Brazil,Furniture,Lighting,Small Business,7,47.03,329.21,150.12,179.09,54.4
ORD-05288,2023-03-18,2023,Q1,3,March,North America,Mexico,Electronics,Accessories,Small Business,14,70.7,989.8,658.71,331.09,33.45
ORD-05289,2024-05-18,2024,Q2,5,May,Europe,United Kingdom,Clothing,Accessories,Small Business,16,71.59,1145.44,650.59,494.85,43.2
ORD-05290,2022-06-05,2022,Q2,6,June,Europe,France,Office Supplies,Binders,Corporate,5,10.15,50.75,29.0,21.75,42.86
ORD-05291,2024-05-17,2024,Q2,5,May,Latin America,Brazil,Clothing,Shirts,Small Business,15,29.2,438.0,232.27,205.73,46.97
ORD-05292,2024-01-06,2024,Q1,1,January,Latin America,Argentina,Office Supplies,Binders,Home Office,6,8.85,53.1,28.92,24.18,45.54
ORD-05293,2022-11-06,2022,Q4,11,November,North America,United States,Furniture,Shelving,Consumer,8,328.74,2629.92,1372.17,1257.75,47.82
ORD-05294,2023-11-30,2023,Q4,11,November,Asia Pacific,Australia,Office Supplies,Binders,Consumer,3,11.92,35.76,19.47,16.29,45.55
ORD-05295,2023-01-16,2023,Q1,1,January,Europe,Germany,Electronics,Audio,Home Office,3,250.08,750.24,513.66,236.58,31.53
ORD-05296,2022-01-04,2022,Q1,1,January,Latin America,Brazil,Clothing,Jackets,Small Business,14,391.55,5481.7,3462.88,2018.82,36.83
ORD-05297,2022-08-28,2022,Q3,8,August,Europe,Germany,Clothing,Shoes,Home Office,8,188.38,1507.04,765.5,741.54,49.21
ORD-05298,2023-08-30,2023,Q3,8,August,Europe,United Kingdom,Office Supplies,Paper,Corporate,12,16.02,192.24,126.55,65.69,34.17
ORD-05299,2022-12-25,2022,Q4,12,December,North America,United States,Electronics,Smartphones,Home Office,10,958.49,9584.9,5610.48,3974.42,41.47
ORD-05300,2022-05-22,2022,Q2,5,May,Asia Pacific,South Korea,Office Supplies,Organizers,Small Business,16,12.11,193.76,92.73,101.03,52.14
ORD-05301,2024-09-10,2024,Q3,9,September,North America,Canada,Clothing,Accessories,Corporate,12,48.63,583.56,295.27,288.29,49.4
ORD-05302,2022-05-18,2022,Q2,5,May,Asia Pacific,Australia,Office Supplies,Notebooks,Home Office,13,33.16,431.08,305.75,125.33,29.07
ORD-05303,2024-03-22,2024,Q1,3,March,Latin America,Argentina,Clothing,Accessories,Small Business,8,39.35,314.8,222.1,92.7,29.45
ORD-05304,2023-09-08,2023,Q3,9,September,Asia Pacific,China,Electronics,Laptops,Small Business,7,2077.7,14543.9,9965.41,4578.49,31.48
ORD-05305,2024-07-07,2024,Q3,7,July,Europe,Italy,Furniture,Chairs,Small Business,1,292.33,292.33,207.63,84.7,28.97
ORD-05306,2023-08-27,2023,Q3,8,August,Europe,Italy,Furniture,Chairs,Consumer,20,680.66,13613.2,7213.73,6399.47,47.01
ORD-05307,2023-06-22,2023,Q2,6,June,Europe,United Kingdom,Electronics,Accessories,Small Business,18,72.98,1313.64,614.69,698.95,53.21
ORD-05308,2023-03-01,2023,Q1,3,March,Latin America,Argentina,Electronics,Laptops,Corporate,1,1166.4,1166.4,577.73,588.67,50.47
ORD-05309,2024-10-31,2024,Q4,10,October,Europe,Italy,Electronics,Laptops,Home Office,1,2127.71,2127.71,1564.27,563.44,26.48
ORD-05310,2024-01-23,2024,Q1,1,January,Asia Pacific,China,Clothing,Jackets,Consumer,14,250.0,3500.0,2364.58,1135.42,32.44
ORD-05311,2024-03-06,2024,Q1,3,March,North America,United States,Electronics,Tablets,Consumer,1,818.66,818.66,448.64,370.02,45.2
ORD-05312,2023-07-08,2023,Q3,7,July,Latin America,Brazil,Electronics,Smartphones,Consumer,9,568.98,5120.82,2673.45,2447.37,47.79
ORD-05313,2022-01-02,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Pens,Corporate,4,23.38,93.52,45.11,48.41,51.76
ORD-05314,2023-12-06,2023,Q4,12,December,Asia Pacific,South Korea,Office Supplies,Organizers,Corporate,19,14.1,267.9,175.48,92.42,34.5
ORD-05315,2022-08-09,2022,Q3,8,August,Latin America,Brazil,Electronics,Smartphones,Small Business,10,452.61,4526.1,2910.43,1615.67,35.7
ORD-05316,2023-10-12,2023,Q4,10,October,Europe,Germany,Office Supplies,Organizers,Home Office,18,41.72,750.96,515.05,235.91,31.41
ORD-05317,2022-02-21,2022,Q1,2,February,North America,United States,Clothing,Accessories,Consumer,4,62.94,251.76,139.0,112.76,44.79
ORD-05318,2023-03-20,2023,Q1,3,March,Latin America,Brazil,Clothing,Shoes,Corporate,20,124.85,2497.0,1596.83,900.17,36.05
ORD-05319,2023-02-05,2023,Q1,2,February,Asia Pacific,South Korea,Clothing,Pants,Corporate,2,30.36,60.72,37.95,22.77,37.5
ORD-05320,2022-03-10,2022,Q1,3,March,North America,Canada,Furniture,Shelving,Corporate,1,194.82,194.82,98.13,96.69,49.63
ORD-05321,2023-12-06,2023,Q4,12,December,Latin America,Argentina,Office Supplies,Organizers,Consumer,10,59.72,597.2,357.51,239.69,40.14
ORD-05322,2023-06-27,2023,Q2,6,June,Latin America,Colombia,Office Supplies,Notebooks,Home Office,4,28.91,115.64,71.82,43.82,37.89
ORD-05323,2023-03-07,2023,Q1,3,March,Europe,United Kingdom,Electronics,Tablets,Small Business,10,359.85,3598.5,2603.51,994.99,27.65
ORD-05324,2023-02-24,2023,Q1,2,February,Asia Pacific,Australia,Electronics,Laptops,Corporate,17,1894.71,32210.07,20090.97,12119.1,37.63
ORD-05325,2024-03-22,2024,Q1,3,March,Latin America,Chile,Clothing,Shirts,Home Office,5,27.25,136.25,82.05,54.2,39.78
ORD-05326,2023-11-12,2023,Q4,11,November,Latin America,Brazil,Office Supplies,Pens,Home Office,5,19.75,98.75,45.41,53.34,54.02
ORD-05327,2024-11-20,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Binders,Corporate,20,19.3,386.0,284.93,101.07,26.18
ORD-05328,2022-04-03,2022,Q2,4,April,Europe,Spain,Electronics,Smartphones,Small Business,16,564.92,9038.72,4291.26,4747.46,52.52
ORD-05329,2022-04-16,2022,Q2,4,April,Asia Pacific,South Korea,Clothing,Accessories,Home Office,17,34.83,592.11,389.35,202.76,34.24
ORD-05330,2024-07-24,2024,Q3,7,July,Asia Pacific,South Korea,Clothing,Accessories,Consumer,7,27.94,195.58,89.33,106.25,54.33
ORD-05331,2023-12-16,2023,Q4,12,December,North America,Canada,Electronics,Tablets,Consumer,3,632.13,1896.39,991.48,904.91,47.72
ORD-05332,2024-03-02,2024,Q1,3,March,North America,Canada,Electronics,Laptops,Consumer,9,1675.0,15075.0,8401.97,6673.03,44.27
ORD-05333,2022-08-12,2022,Q3,8,August,Europe,France,Office Supplies,Organizers,Consumer,1,53.73,53.73,33.57,20.16,37.52
ORD-05334,2023-10-29,2023,Q4,10,October,Europe,United Kingdom,Office Supplies,Pens,Small Business,5,13.08,65.4,36.52,28.88,44.16
ORD-05335,2022-06-10,2022,Q2,6,June,Asia Pacific,China,Electronics,Smartphones,Small Business,2,450.13,900.26,632.08,268.18,29.79
ORD-05336,2023-01-26,2023,Q1,1,January,Europe,Germany,Office Supplies,Pens,Home Office,4,17.41,69.64,40.35,29.29,42.06
ORD-05337,2022-08-15,2022,Q3,8,August,North America,Canada,Furniture,Desks,Home Office,2,778.86,1557.72,1051.21,506.51,32.52
ORD-05338,2022-10-05,2022,Q4,10,October,Latin America,Brazil,Furniture,Chairs,Small Business,14,797.36,11163.04,6910.74,4252.3,38.09
ORD-05339,2024-11-23,2024,Q4,11,November,North America,Mexico,Electronics,Laptops,Consumer,3,1079.98,3239.94,1659.2,1580.74,48.79
ORD-05340,2022-02-16,2022,Q1,2,February,North America,Canada,Clothing,Accessories,Small Business,11,78.72,865.92,552.19,313.73,36.23
ORD-05341,2024-03-10,2024,Q1,3,March,Latin America,Argentina,Furniture,Desks,Corporate,13,680.19,8842.47,4242.9,4599.57,52.02
ORD-05342,2023-05-09,2023,Q2,5,May,Asia Pacific,China,Clothing,Pants,Corporate,17,32.72,556.24,331.52,224.72,40.4
ORD-05343,2022-04-25,2022,Q2,4,April,Asia Pacific,Australia,Electronics,Tablets,Home Office,1,668.86,668.86,482.29,186.57,27.89
ORD-05344,2023-07-08,2023,Q3,7,July,Europe,Italy,Electronics,Accessories,Corporate,13,20.67,268.71,197.71,71.0,26.42
ORD-05345,2024-10-04,2024,Q4,10,October,Europe,Germany,Electronics,Audio,Small Business,6,260.09,1560.54,1148.63,411.91,26.4
ORD-05346,2022-09-08,2022,Q3,9,September,North America,Canada,Electronics,Tablets,Small Business,19,605.36,11501.84,8064.97,3436.87,29.88
ORD-05347,2022-06-22,2022,Q2,6,June,Asia Pacific,China,Office Supplies,Paper,Home Office,19,21.08,400.52,297.35,103.17,25.76
ORD-05348,2024-01-24,2024,Q1,1,January,Europe,Italy,Clothing,Shoes,Corporate,11,85.14,936.54,448.42,488.12,52.12
ORD-05349,2023-02-11,2023,Q1,2,February,Europe,Italy,Office Supplies,Pens,Home Office,17,16.99,288.83,185.7,103.13,35.71
ORD-05350,2022-12-18,2022,Q4,12,December,North America,Mexico,Furniture,Chairs,Corporate,20,153.25,3065.0,2233.63,831.37,27.12
ORD-05351,2022-12-19,2022,Q4,12,December,Latin America,Colombia,Electronics,Smartphones,Home Office,5,426.2,2131.0,1358.59,772.41,36.25
ORD-05352,2024-10-01,2024,Q4,10,October,North America,United States,Electronics,Tablets,Home Office,13,382.31,4970.03,2792.48,2177.55,43.81
ORD-05353,2022-05-05,2022,Q2,5,May,Europe,Germany,Furniture,Shelving,Consumer,8,85.01,680.08,329.61,350.47,51.53
ORD-05354,2023-03-08,2023,Q1,3,March,North America,Canada,Clothing,Shoes,Home Office,6,70.91,425.46,223.15,202.31,47.55
ORD-05355,2024-09-06,2024,Q3,9,September,North America,Canada,Office Supplies,Organizers,Corporate,5,54.58,272.9,201.87,71.03,26.03
ORD-05356,2022-02-18,2022,Q1,2,February,Europe,Spain,Electronics,Tablets,Small Business,13,673.77,8759.01,5650.88,3108.13,35.48
ORD-05357,2024-11-27,2024,Q4,11,November,Latin America,Argentina,Office Supplies,Binders,Small Business,10,6.56,65.6,33.69,31.91,48.64
ORD-05358,2022-02-01,2022,Q1,2,February,Latin America,Chile,Office Supplies,Organizers,Small Business,15,18.39,275.85,161.14,114.71,41.58
ORD-05359,2024-04-05,2024,Q2,4,April,Europe,France,Clothing,Accessories,Consumer,2,41.0,82.0,59.3,22.7,27.68
ORD-05360,2023-08-02,2023,Q3,8,August,Latin America,Colombia,Electronics,Tablets,Corporate,5,327.29,1636.45,768.83,867.62,53.02
ORD-05361,2024-09-17,2024,Q3,9,September,North America,Mexico,Office Supplies,Pens,Corporate,12,28.3,339.6,226.68,112.92,33.25
ORD-05362,2023-04-28,2023,Q2,4,April,Europe,France,Electronics,Tablets,Corporate,7,367.02,2569.14,1845.92,723.22,28.15
ORD-05363,2022-06-02,2022,Q2,6,June,Latin America,Chile,Clothing,Shoes,Home Office,14,195.55,2737.7,1264.55,1473.15,53.81
ORD-05364,2022-08-23,2022,Q3,8,August,North America,Mexico,Office Supplies,Paper,Consumer,4,21.65,86.6,53.13,33.47,38.65
ORD-05365,2024-07-18,2024,Q3,7,July,Europe,France,Electronics,Smartphones,Small Business,4,657.57,2630.28,1474.76,1155.52,43.93
ORD-05366,2024-11-22,2024,Q4,11,November,Latin America,Brazil,Furniture,Cabinets,Home Office,5,347.16,1735.8,1234.19,501.61,28.9
ORD-05367,2023-09-12,2023,Q3,9,September,Asia Pacific,South Korea,Office Supplies,Binders,Corporate,15,6.38,95.7,51.14,44.56,46.56
ORD-05368,2024-10-14,2024,Q4,10,October,Asia Pacific,Japan,Electronics,Tablets,Small Business,3,340.5,1021.5,758.43,263.07,25.75
ORD-05369,2024-10-16,2024,Q4,10,October,Asia Pacific,China,Office Supplies,Paper,Consumer,5,38.0,190.0,132.54,57.46,30.24
ORD-05370,2024-11-08,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Notebooks,Corporate,15,26.26,393.9,201.47,192.43,48.85
ORD-05371,2024-03-09,2024,Q1,3,March,Latin America,Brazil,Office Supplies,Notebooks,Small Business,15,9.09,136.35,83.39,52.96,38.84
ORD-05372,2022-06-05,2022,Q2,6,June,Latin America,Brazil,Furniture,Cabinets,Small Business,8,407.09,3256.72,1900.69,1356.03,41.64
ORD-05373,2023-08-14,2023,Q3,8,August,Latin America,Chile,Office Supplies,Notebooks,Corporate,15,36.36,545.4,358.59,186.81,34.25
